state_slug,state_name,year,quarter,quarter_start_date,source_category,transaction_count,transaction_value_inr,source_file
andhra-pradesh,Andhra Pradesh,2022,2,2022-04-01,Retail,357185042,236219012585.7199,data/aggregated/transaction/country/india/state/andhra-pradesh/2022/2.json
andhra-pradesh,Andhra Pradesh,2022,2,2022-04-01,Utility,81131062,57831988032.92065,data/aggregated/transaction/country/india/state/andhra-pradesh/2022/2.json
andhra-pradesh,Andhra Pradesh,2022,3,2022-07-01,P2P,442266221,1615640055543.1492,data/aggregated/transaction/country/india/state/andhra-pradesh/2022/3.json
andhra-pradesh,Andhra Pradesh,2022,3,2022-07-01,Retail,425082142,277017192718.0835,data/aggregated/transaction/country/india/state/andhra-pradesh/2022/3.json
andhra-pradesh,Andhra Pradesh,2022,3,2022-07-01,Utility,89069693,66745271537.235,data/aggregated/transaction/country/india/state/andhra-pradesh/2022/3.json
andhra-pradesh,Andhra Pradesh,2022,4,2022-10-01,P2P,470505491,1667439499794.4644,data/aggregated/transaction/country/india/state/andhra-pradesh/2022/4.json
andhra-pradesh,Andhra Pradesh,2022,4,2022-10-01,Utility,91912723,70137776041.61502,data/aggregated/transaction/country/india/state/andhra-pradesh/2022/4.json
andhra-pradesh,Andhra Pradesh,2022,4,2022-10-01,Retail,468020065,291089183587.983,data/aggregated/transaction/country/india/state/andhra-pradesh/2022/4.json
andhra-pradesh,Andhra Pradesh,2023,1,2023-01-01,P2P,515228601,1858594515192.1406,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/1.json
andhra-pradesh,Andhra Pradesh,2023,1,2023-01-01,Retail,526737073,316722904887.86694,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/1.json
andhra-pradesh,Andhra Pradesh,2023,1,2023-01-01,Utility,96759239,76489974934.73862,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/1.json
andhra-pradesh,Andhra Pradesh,2023,2,2023-04-01,Retail,613447829,347884097452.54254,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/2.json
andhra-pradesh,Andhra Pradesh,2023,2,2023-04-01,Utility,107815790,93701377087.34503,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/2.json
andhra-pradesh,Andhra Pradesh,2023,2,2023-04-01,P2P,573773696,2068118513732.0432,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/2.json
andhra-pradesh,Andhra Pradesh,2023,3,2023-07-01,P2P,623522468,2164307097889.6428,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/3.json
andhra-pradesh,Andhra Pradesh,2023,3,2023-07-01,Retail,730559498,387467306729.4782,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/3.json
andhra-pradesh,Andhra Pradesh,2023,3,2023-07-01,Utility,113563012,102786014632.14882,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/3.json
andhra-pradesh,Andhra Pradesh,2023,4,2023-10-01,P2P,673686762,2272745802538.289,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/4.json
andhra-pradesh,Andhra Pradesh,2023,4,2023-10-01,Retail,800499764,425607560852.9048,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/4.json
andhra-pradesh,Andhra Pradesh,2023,4,2023-10-01,Utility,114111280,113501661927.53525,data/aggregated/transaction/country/india/state/andhra-pradesh/2023/4.json
andhra-pradesh,Andhra Pradesh,2024,1,2024-01-01,P2P,722183330,2437655805202.796,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/1.json
andhra-pradesh,Andhra Pradesh,2024,1,2024-01-01,Retail,907194749,464366453697.3639,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/1.json
andhra-pradesh,Andhra Pradesh,2024,1,2024-01-01,Utility,120349511,116483628212.71187,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/1.json
andhra-pradesh,Andhra Pradesh,2024,2,2024-04-01,Retail,1043588059,506844392506.85077,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/2.json
andhra-pradesh,Andhra Pradesh,2024,2,2024-04-01,Utility,128360994,132848399657.3906,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/2.json
andhra-pradesh,Andhra Pradesh,2024,2,2024-04-01,P2P,748936609,2545981192981.997,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/2.json
andhra-pradesh,Andhra Pradesh,2024,3,2024-07-01,P2P,803007628,2555374646257.539,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/3.json
andhra-pradesh,Andhra Pradesh,2024,3,2024-07-01,Retail,1154960340,530220311285.228,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/3.json
andhra-pradesh,Andhra Pradesh,2024,3,2024-07-01,Utility,128090297,141912176587.07898,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/3.json
andhra-pradesh,Andhra Pradesh,2024,4,2024-10-01,P2P,872939105,2723642149366.8696,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/4.json
andhra-pradesh,Andhra Pradesh,2024,4,2024-10-01,Retail,1284541504,576586512076.162,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/4.json
andhra-pradesh,Andhra Pradesh,2024,4,2024-10-01,Utility,135289441,154307909609.36945,data/aggregated/transaction/country/india/state/andhra-pradesh/2024/4.json
andhra-pradesh,Andhra Pradesh,2025,1,2025-01-01,P2P,926759367,2900427019839.6875,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/1.json
andhra-pradesh,Andhra Pradesh,2025,1,2025-01-01,Retail,1349213113,595084392377.1418,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/1.json
andhra-pradesh,Andhra Pradesh,2025,1,2025-01-01,Utility,146913770,171284311055.59003,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/1.json
andhra-pradesh,Andhra Pradesh,2025,2,2025-04-01,P2P,935539501,2961548468456.4717,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/2.json
andhra-pradesh,Andhra Pradesh,2025,2,2025-04-01,Retail,1445602514,635118418801.311,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/2.json
andhra-pradesh,Andhra Pradesh,2025,2,2025-04-01,Utility,149776958,184854052313.8567,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/2.json
andhra-pradesh,Andhra Pradesh,2025,3,2025-07-01,P2P,979073292,2943072244565.38,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/3.json
andhra-pradesh,Andhra Pradesh,2025,3,2025-07-01,Retail,1575163628,672188566378.8623,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/3.json
andhra-pradesh,Andhra Pradesh,2025,3,2025-07-01,Utility,146091968,199434737399.4018,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/3.json
andhra-pradesh,Andhra Pradesh,2025,4,2025-10-01,P2P,1018086782,3057714960314.354,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/4.json
andhra-pradesh,Andhra Pradesh,2025,4,2025-10-01,Utility,147848451,215010757178.62662,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/4.json
andhra-pradesh,Andhra Pradesh,2025,4,2025-10-01,Retail,1696774348,727380609254.9849,data/aggregated/transaction/country/india/state/andhra-pradesh/2025/4.json
andhra-pradesh,Andhra Pradesh,2026,1,2026-01-01,P2P,1077713980,3312089285888.966,data/aggregated/transaction/country/india/state/andhra-pradesh/2026/1.json
andhra-pradesh,Andhra Pradesh,2026,1,2026-01-01,Retail,1812911085,794181428195.733,data/aggregated/transaction/country/india/state/andhra-pradesh/2026/1.json
andhra-pradesh,Andhra Pradesh,2026,1,2026-01-01,Utility,156804770,243452858928.82135,data/aggregated/transaction/country/india/state/andhra-pradesh/2026/1.json
andhra-pradesh,Andhra Pradesh,2026,2,2026-04-01,Retail,1978617733,874378874522.2871,data/aggregated/transaction/country/india/state/andhra-pradesh/2026/2.json
andhra-pradesh,Andhra Pradesh,2026,2,2026-04-01,Utility,157632055,256026172035.94608,data/aggregated/transaction/country/india/state/andhra-pradesh/2026/2.json
andhra-pradesh,Andhra Pradesh,2026,2,2026-04-01,P2P,1109707075,3493292328363.7217,data/aggregated/transaction/country/india/state/andhra-pradesh/2026/2.json
arunachal-pradesh,Arunachal Pradesh,2018,1,2018-01-01,P2P,15540,100106050.69601512,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/1.json
arunachal-pradesh,Arunachal Pradesh,2018,1,2018-01-01,Retail,40846,11630869.088574527,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/1.json
arunachal-pradesh,Arunachal Pradesh,2018,1,2018-01-01,Utility,186,272787.0378895986,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/1.json
arunachal-pradesh,Arunachal Pradesh,2018,2,2018-04-01,P2P,30899,218040979.1398114,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/2.json
arunachal-pradesh,Arunachal Pradesh,2018,2,2018-04-01,Retail,69003,19985066.895706624,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/2.json
arunachal-pradesh,Arunachal Pradesh,2018,2,2018-04-01,Utility,956,1567961.4136905838,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/2.json
arunachal-pradesh,Arunachal Pradesh,2018,3,2018-07-01,P2P,56490,361106876.33230317,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/3.json
arunachal-pradesh,Arunachal Pradesh,2018,3,2018-07-01,Retail,102215,26397492.274637625,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/3.json
arunachal-pradesh,Arunachal Pradesh,2018,3,2018-07-01,Utility,1622,2844669.26291852,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/3.json
arunachal-pradesh,Arunachal Pradesh,2018,4,2018-10-01,P2P,78292,551863399.6052133,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/4.json
arunachal-pradesh,Arunachal Pradesh,2018,4,2018-10-01,Utility,2197,3478084.732753476,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/4.json
arunachal-pradesh,Arunachal Pradesh,2018,4,2018-10-01,Retail,141727,41934985.285773486,data/aggregated/transaction/country/india/state/arunachal-pradesh/2018/4.json
arunachal-pradesh,Arunachal Pradesh,2019,1,2019-01-01,P2P,114051,708843415.3802242,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/1.json
arunachal-pradesh,Arunachal Pradesh,2019,1,2019-01-01,Retail,175799,49391943.52019468,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/1.json
arunachal-pradesh,Arunachal Pradesh,2019,1,2019-01-01,Utility,3373,4699030.382277647,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/1.json
arunachal-pradesh,Arunachal Pradesh,2019,2,2019-04-01,P2P,148005,998209237.5753416,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/2.json
arunachal-pradesh,Arunachal Pradesh,2019,2,2019-04-01,Retail,235969,66008443.11777704,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/2.json
arunachal-pradesh,Arunachal Pradesh,2019,2,2019-04-01,Utility,3321,6188570.690542959,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/2.json
arunachal-pradesh,Arunachal Pradesh,2019,3,2019-07-01,P2P,187127,1203419109.9408553,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/3.json
arunachal-pradesh,Arunachal Pradesh,2019,3,2019-07-01,Retail,246085,72061415.66220428,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/3.json
arunachal-pradesh,Arunachal Pradesh,2019,3,2019-07-01,Utility,22910,15130587.328627035,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/3.json
arunachal-pradesh,Arunachal Pradesh,2019,4,2019-10-01,P2P,248720,1554181904.0581872,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/4.json
arunachal-pradesh,Arunachal Pradesh,2019,4,2019-10-01,Retail,245850,79834932.27963962,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/4.json
arunachal-pradesh,Arunachal Pradesh,2019,4,2019-10-01,Utility,76238,30804511.924135324,data/aggregated/transaction/country/india/state/arunachal-pradesh/2019/4.json
arunachal-pradesh,Arunachal Pradesh,2020,1,2020-01-01,P2P,282980,1786974149.528533,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/1.json
arunachal-pradesh,Arunachal Pradesh,2020,1,2020-01-01,Retail,284879,97457640.07224388,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/1.json
arunachal-pradesh,Arunachal Pradesh,2020,1,2020-01-01,Utility,128283,44137365.43131894,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/1.json
arunachal-pradesh,Arunachal Pradesh,2020,2,2020-04-01,P2P,340273,2245390326.2109804,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/2.json
arunachal-pradesh,Arunachal Pradesh,2020,2,2020-04-01,Retail,407472,167727755.10215804,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/2.json
arunachal-pradesh,Arunachal Pradesh,2020,2,2020-04-01,Utility,224384,66624271.34761126,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/2.json
arunachal-pradesh,Arunachal Pradesh,2020,3,2020-07-01,P2P,475422,3044427398.1248016,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/3.json
arunachal-pradesh,Arunachal Pradesh,2020,3,2020-07-01,Retail,466194,230744818.11669534,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/3.json
arunachal-pradesh,Arunachal Pradesh,2020,3,2020-07-01,Utility,218466,70883405.66356106,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/3.json
arunachal-pradesh,Arunachal Pradesh,2020,4,2020-10-01,P2P,611037,3823892537.391588,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/4.json
arunachal-pradesh,Arunachal Pradesh,2020,4,2020-10-01,Utility,284318,90579221.72315848,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/4.json
arunachal-pradesh,Arunachal Pradesh,2020,4,2020-10-01,Retail,498430,281510022.088138,data/aggregated/transaction/country/india/state/arunachal-pradesh/2020/4.json
arunachal-pradesh,Arunachal Pradesh,2021,1,2021-01-01,P2P,717820,4364283927.578818,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/1.json
arunachal-pradesh,Arunachal Pradesh,2021,1,2021-01-01,Retail,268630,319859004.86536753,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/1.json
arunachal-pradesh,Arunachal Pradesh,2021,1,2021-01-01,Utility,525290,140842728.88697693,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/1.json
arunachal-pradesh,Arunachal Pradesh,2021,2,2021-04-01,Retail,357066,430913945.8937972,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/2.json
arunachal-pradesh,Arunachal Pradesh,2021,2,2021-04-01,Utility,749967,183942756.50788608,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/2.json
arunachal-pradesh,Arunachal Pradesh,2021,2,2021-04-01,P2P,1019755,5259428892.438826,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/2.json
arunachal-pradesh,Arunachal Pradesh,2021,3,2021-07-01,P2P,1295459,6496888203.9589,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/3.json
arunachal-pradesh,Arunachal Pradesh,2021,3,2021-07-01,Retail,445416,644112068.0788856,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/3.json
arunachal-pradesh,Arunachal Pradesh,2021,3,2021-07-01,Utility,812004,217989579.11850983,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/3.json
arunachal-pradesh,Arunachal Pradesh,2021,4,2021-10-01,P2P,1394700,6688484212.847013,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/4.json
arunachal-pradesh,Arunachal Pradesh,2021,4,2021-10-01,Retail,624665,848090592.3919425,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/4.json
arunachal-pradesh,Arunachal Pradesh,2021,4,2021-10-01,Utility,761738,228961578.25079614,data/aggregated/transaction/country/india/state/arunachal-pradesh/2021/4.json
arunachal-pradesh,Arunachal Pradesh,2022,1,2022-01-01,P2P,1814764,8431570479.502369,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/1.json
arunachal-pradesh,Arunachal Pradesh,2022,1,2022-01-01,Retail,974159,1213984321.5428307,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/1.json
arunachal-pradesh,Arunachal Pradesh,2022,1,2022-01-01,Utility,854235,270295885.44847566,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/1.json
arunachal-pradesh,Arunachal Pradesh,2022,2,2022-04-01,P2P,2362702,10064354020.649572,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/2.json
arunachal-pradesh,Arunachal Pradesh,2022,2,2022-04-01,Retail,1560097,1719362758.949329,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/2.json
arunachal-pradesh,Arunachal Pradesh,2022,2,2022-04-01,Utility,982108,311415622.4648111,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/2.json
arunachal-pradesh,Arunachal Pradesh,2022,3,2022-07-01,P2P,3089113,11109403462.223898,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/3.json
arunachal-pradesh,Arunachal Pradesh,2022,3,2022-07-01,Retail,2127733,2179521270.9681797,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/3.json
arunachal-pradesh,Arunachal Pradesh,2022,3,2022-07-01,Utility,1108609,347472060.0928934,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/3.json
arunachal-pradesh,Arunachal Pradesh,2022,4,2022-10-01,P2P,3542488,11777534655.814371,data/aggregated/transaction/country/india/state/arunachal-pradesh/2022/4.json
